page_id,client_id,archetype,reason_code,priority_score,staleness_days,ctr,avg_position,position_volatility
pg_02894,cl_015,prune,"Stale, low-visibility, low-engagement — review for removal.",7.952303141889135,595.5112167217251,0.0032437826343501477,27.562230552060587,1.1015198409264662
pg_01858,cl_031,prune,"Stale, low-visibility, low-engagement — review for removal.",7.9355470002584125,569.2476753460966,0.004343056870452488,25.10735948889456,0.3270188734453181
pg_02683,cl_048,prune,"Stale, low-visibility, low-engagement — review for removal.",7.93411598552579,474.4212608985166,0.004904210645802553,32.17322722394209,2.551274466398646
pg_03943,cl_058,prune,"Stale, low-visibility, low-engagement — review for removal.",7.9322247750940615,278.3044557108204,0.007080080122821322,42.0041688708897,1.4851248737590546
pg_00721,cl_055,prune,"Stale, low-visibility, low-engagement — review for removal.",7.930172694412479,526.7227656915054,0.006470812916718855,29.760311612807026,0.18585850843930296
pg_02147,cl_056,prune,"Stale, low-visibility, low-engagement — review for removal.",7.926856284056243,412.1132556507141,0.0024152745563589106,31.07827182260884,1.0956577868584227
pg_00429,cl_042,prune,"Stale, low-visibility, low-engagement — review for removal.",7.892939415900777,520.9964474881219,0.004921359251659651,38.684289065449605,2.0639435195073945
pg_03769,cl_020,prune,"Stale, low-visibility, low-engagement — review for removal.",7.892053789015458,417.48637930775703,0.004786885820920629,34.88552894579515,2.8271455501177285
pg_01615,cl_010,prune,"Stale, low-visibility, low-engagement — review for removal.",7.892012100758419,401.14690286836526,0.007593715723256178,34.46167714370946,1.0054351557894887
pg_01638,cl_010,prune,"Stale, low-visibility, low-engagement — review for removal.",7.887139547620089,298.2490188919287,0.001,27.24426258340147,2.3691731307383543
pg_01846,cl_024,prune,"Stale, low-visibility, low-engagement — review for removal.",7.8789207443876945,420.4210914366517,0.0031483610830856283,28.93134456020763,2.231820274233561
pg_02959,cl_028,prune,"Stale, low-visibility, low-engagement — review for removal.",7.874550970273074,439.16342708967437,0.0024834757962320267,21.86739598404059,2.7333366262557997
pg_01703,cl_011,prune,"Stale, low-visibility, low-engagement — review for removal.",7.864562669304922,358.4308659576771,0.0026893224610194805,38.20446684574161,0.4944949364461435
pg_03903,cl_000,prune,"Stale, low-visibility, low-engagement — review for removal.",7.859594505594009,332.73547590551186,0.00576744768398137,37.7929433187791,1.533444607654555
pg_02171,cl_044,prune,"Stale, low-visibility, low-engagement — review for removal.",7.847797984703084,471.3903833400308,0.0058242380607444,31.217543054175238,2.670136979908398
pg_00484,cl_027,prune,"Stale, low-visibility, low-engagement — review for removal.",7.83493772154394,529.8277354610627,0.0015223662205813148,34.49839875780909,2.082096884043588
pg_01581,cl_012,prune,"Stale, low-visibility, low-engagement — review for removal.",7.833871824025004,426.95189714685984,0.001,33.93152235891577,0.7345416271497199
pg_03079,cl_026,prune,"Stale, low-visibility, low-engagement — review for removal.",7.824564928548792,428.109573131939,0.005102970703530293,25.747774007253327,1.636409988034666
pg_03724,cl_000,prune,"Stale, low-visibility, low-engagement — review for removal.",7.8242596979855525,476.068424108061,0.008697217067296504,35.19957528818988,1.0383267199163972
pg_02833,cl_032,prune,"Stale, low-visibility, low-engagement — review for removal.",7.817029222033896,445.83065844845993,0.012393853062205851,43.63504383973614,1.6797552806703822
pg_00561,cl_002,prune,"Stale, low-visibility, low-engagement — review for removal.",7.809093750188646,464.1187106643732,0.009102746736933861,10.592732760522647,1.005267214720258
pg_01909,cl_056,prune,"Stale, low-visibility, low-engagement — review for removal.",7.781990417260338,470.0151948680722,0.006926700249102882,27.218686310751927,2.113792914646401
pg_00798,cl_018,prune,"Stale, low-visibility, low-engagement — review for removal.",7.777713548572575,440.68194722058035,0.003147327181900174,45.879640110270266,1.0587316084560634
pg_03405,cl_021,prune,"Stale, low-visibility, low-engagement — review for removal.",7.774096480451067,457.54625473473925,0.008223166385235415,23.703176011242967,2.047584395763587
pg_01291,cl_051,prune,"Stale, low-visibility, low-engagement — review for removal.",7.770325983200076,528.143696224997,0.00285756433896362,41.28562722550925,2.3869707536306946
pg_01296,cl_015,prune,"Stale, low-visibility, low-engagement — review for removal.",7.761770942993375,399.5910978885894,0.0058692865099241945,38.87864609792025,1.6631638520316536
pg_00365,cl_031,prune,"Stale, low-visibility, low-engagement — review for removal.",7.759829580168407,531.75337640629,0.00832159099643017,40.552314687321854,2.332632761802554
pg_02823,cl_058,prune,"Stale, low-visibility, low-engagement — review for removal.",7.759185618597724,420.6106660940295,0.0023319499292125483,9.311549516527382,2.144635265076969
pg_00858,cl_040,prune,"Stale, low-visibility, low-engagement — review for removal.",7.753305197063659,299.18325232290294,0.006398109070438856,29.973933425550946,2.1293875593334515
pg_01042,cl_024,prune,"Stale, low-visibility, low-engagement — review for removal.",7.742700022564714,428.8541760719374,0.007398067960263047,34.40785828756536,2.7526284217770924
pg_01519,cl_027,prune,"Stale, low-visibility, low-engagement — review for removal.",7.725232972954733,417.72818249187196,0.011242301080752502,36.00765043991347,1.8143788861644268
pg_03133,cl_004,prune,"Stale, low-visibility, low-engagement — review for removal.",7.707691764430267,309.1937952391894,0.012394504792082563,23.09924348630032,2.56685797493821
pg_00501,cl_039,prune,"Stale, low-visibility, low-engagement — review for removal.",7.707198629502004,385.105882483222,0.00185393954400368,36.990130032449564,1.4642996830279578
pg_01497,cl_046,prune,"Stale, low-visibility, low-engagement — review for removal.",7.704146131423979,507.9421124753544,0.0022819046806869183,22.79463215958422,1.6401758107465882
pg_01222,cl_057,prune,"Stale, low-visibility, low-engagement — review for removal.",7.6986181084612575,369.5882936720581,0.001,29.49528837853112,0.75070720092835
pg_00665,cl_041,prune,"Stale, low-visibility, low-engagement — review for removal.",7.696463877873392,399.3415480574547,0.003233687458608015,42.40857123724555,1.3054636500448848
pg_01358,cl_006,prune,"Stale, low-visibility, low-engagement — review for removal.",7.696400557366721,517.6948622772878,0.005902293988914294,28.049365995827426,1.0244235392129037
pg_01128,cl_033,prune,"Stale, low-visibility, low-engagement — review for removal.",7.696105603962565,596.8278255050342,0.007532083793147824,32.1962786968884,0.9141759658888803
pg_03580,cl_052,prune,"Stale, low-visibility, low-engagement — review for removal.",7.692964557591264,368.4333063690535,0.005638145361284299,31.699579422156326,0.5348748441499697
pg_03013,cl_044,prune,"Stale, low-visibility, low-engagement — review for removal.",7.692880383055693,395.9751770437666,0.011575113711245984,34.6760442463314,1.7310198841922106
pg_03678,cl_032,prune,"Stale, low-visibility, low-engagement — review for removal.",7.691814122595278,384.42326275014017,0.004841378881873522,33.191714101676325,1.3040758839054254
pg_03254,cl_014,prune,"Stale, low-visibility, low-engagement — review for removal.",7.6803097691050795,259.41899962037076,0.004666797876408653,27.414223928104796,1.9257206284317463
pg_02736,cl_034,prune,"Stale, low-visibility, low-engagement — review for removal.",7.677002028101992,545.7268707090146,0.004111177899316454,27.255931047869755,2.1198566514117356
pg_01580,cl_017,prune,"Stale, low-visibility, low-engagement — review for removal.",7.675792002819532,453.41113641868134,0.0038605046678501214,42.00459715483966,1.869801839124606
pg_00840,cl_017,prune,"Stale, low-visibility, low-engagement — review for removal.",7.664100892132589,418.75760756774037,0.0013193825945138986,28.128480338572878,1.0375963062434432
pg_00041,cl_045,prune,"Stale, low-visibility, low-engagement — review for removal.",7.6496072408742055,408.01110283111205,0.0024249775446707725,36.83738469193044,0.17864593861286626
pg_00206,cl_045,prune,"Stale, low-visibility, low-engagement — review for removal.",7.640919389812961,473.74068281569964,0.001,41.946412497006044,2.592379558323432
pg_00451,cl_055,prune,"Stale, low-visibility, low-engagement — review for removal.",7.628155938118368,388.04831923534067,0.0022219459877209123,37.40886200358835,2.7856491239692476
pg_00834,cl_051,prune,"Stale, low-visibility, low-engagement — review for removal.",7.627361917423007,594.8628335289105,0.001,32.054069440303344,0.9237577608018886
pg_03501,cl_038,prune,"Stale, low-visibility, low-engagement — review for removal.",7.620706265703095,339.96418286677897,0.001,25.335460715709072,1.7728726876378587
pg_03997,cl_050,prune,"Stale, low-visibility, low-engagement — review for removal.",7.613533550791183,486.7578927240025,0.001,32.452407743510605,1.4454606016064355
pg_00562,cl_029,prune,"Stale, low-visibility, low-engagement — review for removal.",7.599680372329865,390.05913898230574,0.00793804364523447,25.87402732300663,1.000714858815638
pg_01073,cl_031,prune,"Stale, low-visibility, low-engagement — review for removal.",7.593512706343343,419.3402122078117,0.009136760383067082,40.173481573077865,1.669859351609577
pg_01953,cl_027,prune,"Stale, low-visibility, low-engagement — review for removal.",7.588323124389872,591.9619955156796,0.011142610323455085,25.89829555092441,1.0728115450891909
pg_01417,cl_026,prune,"Stale, low-visibility, low-engagement — review for removal.",7.586123082394796,434.20620055712857,0.002759433419248496,40.664930311401726,1.8480505005411259
pg_03474,cl_017,prune,"Stale, low-visibility, low-engagement — review for removal.",7.579807096195907,343.6771511763763,0.0034183340331914005,29.486041452372486,2.3213289185402357
pg_01117,cl_035,prune,"Stale, low-visibility, low-engagement — review for removal.",7.579219546781347,474.80155917238585,0.0071618567361122504,27.95690870516586,2.0025995201267848
pg_02205,cl_047,prune,"Stale, low-visibility, low-engagement — review for removal.",7.5787610279849,422.2761570224588,0.0069145746586471366,31.95807047664096,1.6966132229470932
pg_00102,cl_048,prune,"Stale, low-visibility, low-engagement — review for removal.",7.573420478183099,433.60963178940125,0.001,34.29453965278294,3.361131482246918
pg_02742,cl_030,prune,"Stale, low-visibility, low-engagement — review for removal.",7.56326885150741,422.3234381711193,0.009667204211164553,37.42935279488359,1.8581080956717475
pg_03443,cl_013,prune,"Stale, low-visibility, low-engagement — review for removal.",7.551552270175323,481.51983178497267,0.005037367636638826,52.11857489483356,0.9481425419068379
pg_03449,cl_029,prune,"Stale, low-visibility, low-engagement — review for removal.",7.550802720137059,342.15143687465775,0.012975618255429864,17.50378794636514,2.1904369877692633
pg_00828,cl_051,prune,"Stale, low-visibility, low-engagement — review for removal.",7.548094590921195,612.2019751037247,0.005934654973621303,29.505502472775607,2.214510626554854
pg_02863,cl_036,prune,"Stale, low-visibility, low-engagement — review for removal.",7.54378329808508,256.26035925233896,0.0018084708857662776,30.21248548784818,1.0620794502424555
pg_02524,cl_003,prune,"Stale, low-visibility, low-engagement — review for removal.",7.537661290723015,454.89815017357466,0.0033425153922751545,29.535416165285973,0.19294876595465538
pg_03577,cl_051,prune,"Stale, low-visibility, low-engagement — review for removal.",7.533228580487588,548.0522701290804,0.007183852382116481,39.8675852314892,3.055168228642852
pg_02311,cl_004,prune,"Stale, low-visibility, low-engagement — review for removal.",7.528571851764037,398.70127698518576,0.008432108976596398,35.60929374527544,2.2268289433959447
pg_03008,cl_037,prune,"Stale, low-visibility, low-engagement — review for removal.",7.524771491310414,434.9086718047371,0.003027942017131202,31.65357359231807,1.7584602475681361
pg_01147,cl_046,prune,"Stale, low-visibility, low-engagement — review for removal.",7.521283053226623,398.31160365187327,0.0017351230935178249,32.16223653788314,1.3600390749284599
pg_02397,cl_017,prune,"Stale, low-visibility, low-engagement — review for removal.",7.513609360988802,422.35046803891925,0.011747284618246642,29.07146336603452,1.4767684161137615
pg_01172,cl_023,prune,"Stale, low-visibility, low-engagement — review for removal.",7.50058422506603,314.32680256055585,0.007181092661948861,32.204583191700365,1.9740496274674284
pg_02067,cl_054,prune,"Stale, low-visibility, low-engagement — review for removal.",7.5001435823789855,346.6252936981248,0.004268106064958174,25.58395477748786,2.415071465929361
pg_01716,cl_038,prune,"Stale, low-visibility, low-engagement — review for removal.",7.4996435787702325,576.2493645530365,0.004856241592154806,29.859425915746666,1.1507719907327538
pg_01487,cl_000,prune,"Stale, low-visibility, low-engagement — review for removal.",7.498895344244279,629.7438148735139,0.0034494625192943483,32.58766796087498,3.197531497325101
pg_02924,cl_025,prune,"Stale, low-visibility, low-engagement — review for removal.",7.497331308959281,330.9218635940547,0.001,18.883921936729124,2.5645300437845893
pg_03744,cl_014,prune,"Stale, low-visibility, low-engagement — review for removal.",7.495752207281802,466.4099190593528,0.001,43.613547580390886,2.8595718276684443
pg_00787,cl_041,prune,"Stale, low-visibility, low-engagement — review for removal.",7.492507766584374,313.2917098616282,0.004708081567289267,16.14582559156744,2.5242607796633427
pg_03275,cl_055,prune,"Stale, low-visibility, low-engagement — review for removal.",7.476348608619326,517.5963248871006,0.013327517453608165,26.548266697092686,2.0002317549119297
pg_03523,cl_010,prune,"Stale, low-visibility, low-engagement — review for removal.",7.4727966275338025,525.644256994212,0.006978919057889324,28.419147585478928,1.8700611157106615
pg_01005,cl_055,prune,"Stale, low-visibility, low-engagement — review for removal.",7.471992998920019,342.5413713458301,0.004113440396596227,33.78671912666418,0.5622114890165506
pg_02208,cl_014,prune,"Stale, low-visibility, low-engagement — review for removal.",7.4649946430500425,326.917574879845,0.007042421850535002,24.37523059102913,2.046909041685613
